SHALLOWCTDID,CTDDATAKEY,CTDCASTID,ASSOC_OCC_SITEID,ASSOC_REA_SITE,CRUISE,REGIONCODE,REGION,LOCATIONCODE,LOCATION,LATITUDE,LONGITUDE,UTCDATETIME,CASTYEAR,WATERSAMPLE,OFFSHORE_YN,SURVEY_DESIGN,PRESSURE_DB,DEPTH_M,TEMP_DEGC,COND_S_PER_M,SALN_PSU,DENSITY_SIGMAT
HA1606_MHI_MOL_SN3029_008,291046,4983,,MOL-2036,HA1606_MHI,MHI,Hawaiian Archipelago,MOL,Molokai,21.032252,-156.87974,2016-07-20 21:09:00,2016,TRUE,NO,Stratified_Random,4.023,3.999,26.3333,5.435858,34.9192,22.868
HA1606_MHI_MOL_SN3029_008,291047,4983,,MOL-2036,HA1606_MHI,MHI,Hawaiian Archipelago,MOL,Molokai,21.032252,-156.87974,2016-07-20 21:09:00,2016,TRUE,NO,Stratified_Random,5.029,4.999,26.2992,5.431139,34.9107,22.8723
HA1606_MHI_MOL_SN3029_008,291048,4983,,MOL-2036,HA1606_MHI,MHI,Hawaiian Archipelago,MOL,Molokai,21.032252,-156.87974,2016-07-20 21:09:00,2016,TRUE,NO,Stratified_Random,6.035,5.999,26.2291,5.420859,34.8891,22.878
HA1606_MHI_MOL_SN3029_008,291049,4983,,MOL-2036,HA1606_MHI,MHI,Hawaiian Archipelago,MOL,Molokai,21.032252,-156.87974,2016-07-20 21:09:00,2016,TRUE,NO,Stratified_Random,7.04,6.999,26.1549,5.415022,34.9028,22.9117
HA1606_MHI_MOL_SN3029_008,291050,4983,,MOL-2036,HA1606_MHI,MHI,Hawaiian Archipelago,MOL,Molokai,21.032252,-156.87974,2016-07-20 21:09:00,2016,TRUE,NO,Stratified_Random,8.046,8,26.1124,5.409322,34.8935,22.918
HA1606_MHI_MOL_SN3029_008,291051,4983,,MOL-2036,HA1606_MHI,MHI,Hawaiian Archipelago,MOL,Molokai,21.032252,-156.87974,2016-07-20 21:09:00,2016,TRUE,NO,Stratified_Random,9.052,9,25.9985,5.394852,34.8747,22.9393
HA1606_MHI_MOL_SN3029_008,291052,4983,,MOL-2036,HA1606_MHI,MHI,Hawaiian Archipelago,MOL,Molokai,21.032252,-156.87974,2016-07-20 21:09:00,2016,TRUE,NO,Stratified_Random,10.057,9.999,25.8715,5.384871,34.8985,22.9967
HA1606_MHI_MOL_SN3029_008,291053,4983,,MOL-2036,HA1606_MHI,MHI,Hawaiian Archipelago,MOL,Molokai,21.032252,-156.87974,2016-07-20 21:09:00,2016,TRUE,NO,Stratified_Random,11.063,10.999,25.7892,5.378312,34.9131,23.0334
HA1606_MHI_MOL_SN3029_008,291054,4983,,MOL-2036,HA1606_MHI,MHI,Hawaiian Archipelago,MOL,Molokai,21.032252,-156.87974,2016-07-20 21:09:00,2016,TRUE,NO,Stratified_Random,12.069,11.999,25.7351,5.373351,34.918,23.0537
HA1606_MHI_MOL_SN3029_008,291055,4983,,MOL-2036,HA1606_MHI,MHI,Hawaiian Archipelago,MOL,Molokai,21.032252,-156.87974,2016-07-20 21:09:00,2016,TRUE,NO,Stratified_Random,13.075,12.999,25.6939,5.37043,34.9278,23.074
HA1606_MHI_MOL_SN3029_008,291056,4983,,MOL-2036,HA1606_MHI,MHI,Hawaiian Archipelago,MOL,Molokai,21.032252,-156.87974,2016-07-20 21:09:00,2016,TRUE,NO,Stratified_Random,14.081,13.999,25.6644,5.367888,34.9315,23.0858
HA1606_MHI_MOL_SN3029_008,291057,4983,,MOL-2036,HA1606_MHI,MHI,Hawaiian Archipelago,MOL,Molokai,21.032252,-156.87974,2016-07-20 21:09:00,2016,TRUE,NO,Stratified_Random,15.086,14.998,25.6406,5.366648,34.9404,23.0999
HA1606_MHI_MOL_SN3029_008,291058,4983,,MOL-2036,HA1606_MHI,MHI,Hawaiian Archipelago,MOL,Molokai,21.032252,-156.87974,2016-07-20 21:09:00,2016,TRUE,NO,Stratified_Random,16.092,15.999,25.6462,5.367202,34.9399,23.0978
HA1606_MHI_MOL_SN3029_008,291059,4983,,MOL-2036,HA1606_MHI,MHI,Hawaiian Archipelago,MOL,Molokai,21.032252,-156.87974,2016-07-20 21:09:00,2016,TRUE,NO,Stratified_Random,17.098,16.999,25.7065,5.371939,34.9281,23.0703
HA1606_MHI_LAN_SN3029_009,290932,4984,,LAN-1701,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.784081,-156.817433,2016-07-21 21:09:00,2016,TRUE,NO,Stratified_Random,2.011,2,27.6986,5.592895,35.0138,22.5032
HA1606_MHI_LAN_SN3029_009,290933,4984,,LAN-1701,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.784081,-156.817433,2016-07-21 21:09:00,2016,TRUE,NO,Stratified_Random,3.017,2.999,27.6422,5.565784,34.864,22.4088
HA1606_MHI_LAN_SN3029_009,290934,4984,,LAN-1701,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.784081,-156.817433,2016-07-21 21:09:00,2016,TRUE,NO,Stratified_Random,4.023,3.999,27.6228,5.565674,34.8773,22.4251
HA1606_MHI_LAN_SN3029_009,290935,4984,,LAN-1701,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.784081,-156.817433,2016-07-21 21:09:00,2016,TRUE,NO,Stratified_Random,5.029,4.999,27.5639,5.562994,34.9021,22.4627
HA1606_MHI_LAN_SN3029_009,290936,4984,,LAN-1701,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.784081,-156.817433,2016-07-21 21:09:00,2016,TRUE,NO,Stratified_Random,6.034,5.999,27.4882,5.551162,34.8746,22.4666
HA1606_MHI_LAN_SN3029_009,290937,4984,,LAN-1701,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.784081,-156.817433,2016-07-21 21:09:00,2016,TRUE,NO,Stratified_Random,7.04,7,27.4183,5.542647,34.8661,22.4827
HA1606_MHI_LAN_SN3029_009,290938,4984,,LAN-1701,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.784081,-156.817433,2016-07-21 21:09:00,2016,TRUE,NO,Stratified_Random,8.046,8,27.4136,5.540958,34.8574,22.4777
HA1606_MHI_LAN_SN3029_009,290939,4984,,LAN-1701,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.784081,-156.817433,2016-07-21 21:09:00,2016,TRUE,NO,Stratified_Random,9.052,9,27.3841,5.536572,34.8481,22.4802
HA1606_MHI_LAN_SN3029_009,290940,4984,,LAN-1701,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.784081,-156.817433,2016-07-21 21:09:00,2016,TRUE,NO,Stratified_Random,10.058,10,27.3138,5.530052,34.8539,22.5072
HA1606_MHI_LAN_SN3029_009,290941,4984,,LAN-1701,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.784081,-156.817433,2016-07-21 21:09:00,2016,TRUE,NO,Stratified_Random,11.063,10.999,27.2609,5.525421,34.8603,22.529
HA1606_MHI_LAN_SN3029_009,290942,4984,,LAN-1701,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.784081,-156.817433,2016-07-21 21:09:00,2016,TRUE,NO,Stratified_Random,12.069,11.999,27.2455,5.523588,34.8586,22.5327
HA1606_MHI_LAN_SN3029_010,290943,4985,,LAN-1679,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.731761,-156.955265,2016-07-22 01:04:00,2016,TRUE,NO,Stratified_Random,2.011,1.999,27.9285,5.620844,35.039,22.4474
HA1606_MHI_LAN_SN3029_010,290944,4985,,LAN-1679,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.731761,-156.955265,2016-07-22 01:04:00,2016,TRUE,NO,Stratified_Random,3.017,2.999,27.8414,5.589265,34.8815,22.3572
HA1606_MHI_LAN_SN3029_010,290945,4985,,LAN-1679,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.731761,-156.955265,2016-07-22 01:04:00,2016,TRUE,NO,Stratified_Random,4.023,3.999,27.7833,5.581552,34.8699,22.3674
HA1606_MHI_LAN_SN3029_010,290946,4985,,LAN-1679,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.731761,-156.955265,2016-07-22 01:04:00,2016,TRUE,NO,Stratified_Random,5.029,4.999,27.7665,5.580065,34.8716,22.3742
HA1606_MHI_LAN_SN3029_010,290947,4985,,LAN-1679,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.731761,-156.955265,2016-07-22 01:04:00,2016,TRUE,NO,Stratified_Random,6.035,5.999,27.7554,5.579217,34.8736,22.3793
HA1606_MHI_LAN_SN3029_010,290948,4985,,LAN-1679,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.731761,-156.955265,2016-07-22 01:04:00,2016,TRUE,NO,Stratified_Random,7.04,6.999,27.7441,5.577451,34.8692,22.3797
HA1606_MHI_LAN_SN3029_010,290949,4985,,LAN-1679,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.731761,-156.955265,2016-07-22 01:04:00,2016,TRUE,NO,Stratified_Random,8.046,7.999,27.733,5.574935,34.8595,22.376
HA1606_MHI_LAN_SN3029_010,290950,4985,,LAN-1679,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.731761,-156.955265,2016-07-22 01:04:00,2016,TRUE,NO,Stratified_Random,9.052,8.999,27.7236,5.57295,34.8522,22.3735
HA1606_MHI_LAN_SN3029_010,290951,4985,,LAN-1679,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.731761,-156.955265,2016-07-22 01:04:00,2016,TRUE,NO,Stratified_Random,10.057,9.999,27.6874,5.566914,34.8362,22.3732
HA1606_MHI_LAN_SN3029_010,290952,4985,,LAN-1679,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.731761,-156.955265,2016-07-22 01:04:00,2016,TRUE,NO,Stratified_Random,11.063,10.999,27.5545,5.546495,34.7906,22.3819
HA1606_MHI_LAN_SN3029_010,290953,4985,,LAN-1679,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.731761,-156.955265,2016-07-22 01:04:00,2016,TRUE,NO,Stratified_Random,12.069,11.999,27.2807,5.521286,34.8159,22.4892
HA1606_MHI_LAN_SN3029_010,290954,4985,,LAN-1679,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.731761,-156.955265,2016-07-22 01:04:00,2016,TRUE,NO,Stratified_Random,13.074,12.999,27.1204,5.508368,34.8435,22.5615
HA1606_MHI_LAN_SN3029_010,290955,4985,,LAN-1679,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.731761,-156.955265,2016-07-22 01:04:00,2016,TRUE,NO,Stratified_Random,14.081,13.999,27.0785,5.505393,34.8534,22.5823
HA1606_MHI_LAN_SN3029_010,290956,4985,,LAN-1679,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.731761,-156.955265,2016-07-22 01:04:00,2016,TRUE,NO,Stratified_Random,15.086,14.999,27.0163,5.499791,34.8598,22.607
HA1606_MHI_LAN_SN3029_010,290957,4985,,LAN-1679,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.731761,-156.955265,2016-07-22 01:04:00,2016,TRUE,NO,Stratified_Random,16.092,15.998,26.9425,5.492468,34.8627,22.6327
HA1606_MHI_LAN_SN3029_010,290958,4985,,LAN-1679,HA1606_MHI,MHI,Hawaiian Archipelago,LAN,Lana'i,20.731761,-156.955265,2016-07-22 01:04:00,2016,TRUE,NO,Stratified_Random,17.098,16.998,26.9197,5.491069,34.8694,22.645
HA1606_MHI_KAU_SN5251_015,290385,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,1.006,0.977,26.0714,5.41088,34.9384,22.9646
HA1606_MHI_KAU_SN5251_015,290386,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,2.012,1.919,26.0681,5.410568,34.9374,22.9646
HA1606_MHI_KAU_SN5251_015,290387,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,3.017,2.974,26.0646,5.410193,34.9378,22.9662
HA1606_MHI_KAU_SN5251_015,290388,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,4.023,4.043,26.0682,5.410695,34.9394,22.9666
HA1606_MHI_KAU_SN5251_015,290389,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,5.029,4.976,26.0637,5.41022,34.9367,22.9651
HA1606_MHI_KAU_SN5251_015,290390,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,6.034,6.042,26.0596,5.40981,34.9374,22.9672
HA1606_MHI_KAU_SN5251_015,290391,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,7.04,6.957,26.053,5.409162,34.9363,22.968
HA1606_MHI_KAU_SN5251_015,290392,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,8.046,8.016,26.0428,5.408085,34.9362,22.9712
HA1606_MHI_KAU_SN5251_015,290393,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,9.052,8.994,26.0413,5.408007,34.9381,22.9738
HA1606_MHI_KAU_SN5251_015,290394,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,10.057,9.998,26.0439,5.408331,34.9391,22.9741
HA1606_MHI_KAU_SN5251_015,290395,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,11.063,11.002,26.051,5.409128,34.9388,22.9716
HA1606_MHI_KAU_SN5251_015,290396,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,12.069,12.031,26.0499,5.409043,34.9379,22.9709
HA1606_MHI_KAU_SN5251_015,290397,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,13.075,12.961,26.0482,5.408888,34.9369,22.9704
HA1606_MHI_KAU_SN5251_015,290398,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,14.08,14.005,26.0389,5.407915,34.9354,22.9716
HA1606_MHI_KAU_SN5251_015,290399,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,15.086,15.032,26.032,5.40723,34.9371,22.9757
HA1606_MHI_KAU_SN5251_015,290400,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,16.092,15.987,26.0363,5.407771,34.9385,22.9759
HA1606_MHI_KAU_SN5251_015,290401,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,17.098,16.954,26.0318,5.407335,34.936,22.9744
HA1606_MHI_KAU_SN5251_015,290402,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,18.104,18.068,26.0151,5.405766,34.9347,22.9777
HA1606_MHI_KAU_SN5251_015,290403,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,19.109,18.983,25.9989,5.404314,34.9396,22.9878
HA1606_MHI_KAU_SN5251_015,290404,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,20.115,19.976,25.9986,5.40439,34.9408,22.9891
HA1606_MHI_KAU_SN5251_015,290405,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,21.121,20.986,25.9983,5.404413,34.9409,22.9892
HA1606_MHI_KAU_SN5251_015,290406,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,22.127,22.05,25.9989,5.404523,34.941,22.9892
HA1606_MHI_KAU_SN5251_015,290407,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,23.133,23.042,25.998,5.404472,34.9406,22.9891
HA1606_MHI_KAU_SN5251_015,290408,4986,OCC-KAU-004,KAU-22,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.87666326,-159.52551758,2016-07-23 21:28:00,2016,TRUE,NO,Permanent,24.139,24.384,,5.404318,34.9408,22.9899
HA1606_MHI_KAU_SN5251_016,290409,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,1.006,0.9,26.1102,5.412321,34.921,22.9401
HA1606_MHI_KAU_SN5251_016,290410,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,2.011,1.962,26.1226,5.411912,34.9077,22.9259
HA1606_MHI_KAU_SN5251_016,290411,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,3.017,2.995,26.1229,5.415576,34.9325,22.944
HA1606_MHI_KAU_SN5251_016,290412,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,4.023,3.995,26.1217,5.416155,34.9369,22.9475
HA1606_MHI_KAU_SN5251_016,290413,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,5.029,5.021,26.1193,5.416116,34.9381,22.9491
HA1606_MHI_KAU_SN5251_016,290414,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,6.034,6.029,26.1191,5.416104,34.9385,22.9498
HA1606_MHI_KAU_SN5251_016,290415,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,7.04,6.972,26.1194,5.416201,34.9386,22.9497
HA1606_MHI_KAU_SN5251_016,290416,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,8.046,7.981,26.1178,5.416055,34.9378,22.9494
HA1606_MHI_KAU_SN5251_016,290417,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,9.052,9.079,26.1161,5.415908,34.938,22.9502
HA1606_MHI_KAU_SN5251_016,290418,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,10.057,10.003,26.1151,5.415827,34.938,22.9505
HA1606_MHI_KAU_SN5251_016,290419,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,11.063,10.952,26.1102,5.41525,34.936,22.95
HA1606_MHI_KAU_SN5251_016,290420,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,12.069,11.996,26.1019,5.414278,34.9345,22.9513
HA1606_MHI_KAU_SN5251_016,290421,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,13.075,13.061,26.0974,5.413777,34.9354,22.954
HA1606_MHI_KAU_SN5251_016,290422,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,14.081,13.957,26.0956,5.413608,34.9352,22.9544
HA1606_MHI_KAU_SN5251_016,290423,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,15.086,14.964,26.0899,5.412905,34.9333,22.9543
HA1606_MHI_KAU_SN5251_016,290424,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,16.092,16.062,26.0875,5.412687,34.9342,22.9563
HA1606_MHI_KAU_SN5251_016,290425,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,17.098,16.913,26.0852,5.412446,34.9335,22.9562
HA1606_MHI_KAU_SN5251_016,290426,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,18.103,18.037,26.0756,5.411241,34.9296,22.9554
HA1606_MHI_KAU_SN5251_016,290427,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,19.11,19.032,26.069,5.410495,34.931,22.9594
HA1606_MHI_KAU_SN5251_016,290428,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,20.115,19.972,26.0677,5.41045,34.9321,22.961
HA1606_MHI_KAU_SN5251_016,290429,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,21.121,20.976,26.0678,5.41056,34.9326,22.9613
HA1606_MHI_KAU_SN5251_016,290430,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,22.127,22.037,26.0676,5.410685,34.9333,22.9619
HA1606_MHI_KAU_SN5251_016,290431,4987,,KAU-2318,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.86602956,-159.52361665,2016-07-23 22:38:00,2016,TRUE,NO,Random,23.133,23.071,26.0678,5.410801,34.9337,22.9622
HA1606_MHI_KAU_SN3029_011,290838,4988,,KAU-1732,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.88535,-159.506691,2016-07-23 21:50:00,2016,TRUE,NO,Stratified_Random,2.011,1.999,26.1321,5.408,34.871,22.8948
HA1606_MHI_KAU_SN3029_011,290839,4988,,KAU-1732,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.88535,-159.506691,2016-07-23 21:50:00,2016,TRUE,NO,Stratified_Random,3.017,2.999,26.1294,5.415814,34.9292,22.9396
HA1606_MHI_KAU_SN3029_011,290840,4988,,KAU-1732,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.88535,-159.506691,2016-07-23 21:50:00,2016,TRUE,NO,Stratified_Random,4.023,3.999,26.1211,5.415912,34.936,22.9473
HA1606_MHI_KAU_SN3029_011,290841,4988,,KAU-1732,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.88535,-159.506691,2016-07-23 21:50:00,2016,TRUE,NO,Stratified_Random,5.029,4.999,26.1263,5.41607,34.9329,22.9434
HA1606_MHI_KAU_SN3029_011,290842,4988,,KAU-1732,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.88535,-159.506691,2016-07-23 21:50:00,2016,TRUE,NO,Stratified_Random,6.034,5.999,26.1149,5.416277,34.9428,22.9543
HA1606_MHI_KAU_SN3029_011,290843,4988,,KAU-1732,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.88535,-159.506691,2016-07-23 21:50:00,2016,TRUE,NO,Stratified_Random,7.04,6.999,26.0948,5.416241,34.9575,22.9717
HA1606_MHI_KAU_SN3029_011,290844,4988,,KAU-1732,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.88535,-159.506691,2016-07-23 21:50:00,2016,TRUE,NO,Stratified_Random,8.046,7.999,26.0883,5.415543,34.9571,22.9734
HA1606_MHI_KAU_SN3029_011,290845,4988,,KAU-1732,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.88535,-159.506691,2016-07-23 21:50:00,2016,TRUE,NO,Stratified_Random,9.052,8.999,26.0891,5.414359,34.9476,22.966
HA1606_MHI_KAU_SN3029_011,290846,4988,,KAU-1732,HA1606_MHI,MHI,Hawaiian Archipelago,KAU,Kaua'i,21.88535,-159.506691,2016-07-23 21:50:00,2016,TRUE,NO,Stratified_Random,10.057,10,26.092,5.414505,34.9461,22.964
